Amenities,Area_Sqft,Description,District,Ethnic,Facing,Floor,Furnishing,Keys_On_Hand,Lease,ListingTitle,NumBaths,NumBeds,Pets,Price_psf,RentalRate,Url 
,S$1.15 psf,,D19,,,,,,Flexible,Serangoon Garden Estate,"2,600 sqft (built up)",3 Beds,,,"S$3,000/mo",https://www.99.co/singapore/rent/property/medway-drive-landed-qNwxznzcVqKa8aFnRh4FxJ
"Clubhouse,Water Feature,Gym,Sauna,Waterfall,Tennis Court,Parking,Pond,Basketball Court,Mini Golf Range,Wading Pool,Spa Pool,Playground,Fitness Corner,Security,Lap Pool,BBQ","1,206 sqft (built up)","high floor unit
nice unit 
lease start Sept

# of Units:	248
Cairnhill Crest is a Freehold condominium located at Cairnhill Circle in District D08. Cairnhill Crest is close to Somerset MRT NS23 . 

Amenities near Cairnhill Crest 

Cairnhill Crest is a short drive to Paragon and The Heeren. It is also not far from several schools such as Chatsworth International School, Anglo-Chinese School (Junior) and Anglo-Chinese Junior School (Newton). 

Cairnhill Crest is accessible via Clemenceau Avenue North and Central Expressway (CTE).",D09,,,,,,Flexible,Cairnhill Crest,2 Baths,2 Beds,,S$4.56 psf,"S$5,499/mo",https://www.99.co/singapore/rent/property/cairnhill-crest-condo-xC6UfXCKBVz5pznbCNe3t5
"Function Room,Water Feature,Gym,Fridge,Walk In Closet,Dryer,Tennis Court,Oven,Dining Room Furniture,Balcony,City View,Yoga Corner,Renovated,Closet,Swimming Pool,TV,Sofa,Greenery View,Pool Deck,Bed,Aircon,Wading Pool,Jacuzzi,Playground,Fitness Corner,High Floor,Washer,Sky Terrace,Lap Pool,BBQ","1,001 sqft (built up)",,D12,All races welcome,,,Fully Furnished,,Flexible,Kallang Riverside,2 Baths,2 Beds,,S$4.70 psf,"S$4,700/mo",https://www.99.co/singapore/rent/property/kallang-riverside-condo-cJqXNedLEDpcqDwT4Fx2Th
"Gym,Parking,Security,Aircon",434 sqft (built up),"1 bedroom dual unit for Rent!

- New condo just completed
- Be the first tenant to move in!
- Partial or Fully furnished 
- Walk to pool and gym from the unit!
- Door step to Pasir Panjang Mrt
- New Restaurants and retails shops just below
- Near to Vivo city, mapletrees business city , Alexander Technology park

- Call Derick Poh 90674876 for viewing!",D05,,,,Partially Furnished,,12 months,Bijou,1 Bath,1 Bed,,S$6.45 psf,"S$2,800/mo",https://www.99.co/singapore/rent/property/bijou-condo-npRJjHtTDrvxzdfPG6zeXT
"Washer,Fridge,Aircon","1,184 sqft (built up)","Owner's Agent - Welcome All Working Partners and Tenants

Near Boon Lay MRT/ Jurong Point - 3+1 Blk 605 Jurong West Street 62 Whole Unit for Rent
- Near Boon Lay & Pioneer MRT, Boon Lay Bus Interchange, Jurong Point, Jurong Medical Centre, Community Centre, Library,
- Mins away to Nanyang Technological University (NTU), River Valley High School, Jurong West Sports and Recreation Centre,
- Furnished (Essential Furniture eg Beds with Mattress, Wardrobe, Washing Machine, Fridge can be provided by Owner),
- Well Maintained unit,
- 3 Bedrooms,
- Attached Bathroom in Master Room,
- Aircon
- $2500 (depending on request and no of pax),
- Family/ Professional/ Company are welcome,
Please call KC Chong 9851 0905 (ERA Realty Network Pte Ltd - Licence No: L3002382K, CEA Reg. No: R044999J) for viewing now.",D22,,,,Fully Furnished,,Flexible,605 Jurong West Street 62,2 Baths,3 Beds,,S$2.11 psf,"S$2,500/mo",https://www.99.co/singapore/rent/property/605-jurong-west-street-62-hdb-ZToehYp7dfQS4Rc53UG6pA
"Clubhouse,Function Room,Water Feature,Gym,Jacuzzi,Outdoor Dining,Jet Pool,Yoga Corner,Swimming Pool,Viewing Deck,Lounge,Mini Golf Range,Playground,Fitness Corner,Reflexology Path,BBQ",571 sqft (built up),"Whole Unit For Rent
Citygate Condo
2BR 571sqft

- BRAND NEW, JUST TOP!
- City living
- Walk to 3 MRT stations : Nicoll Highway (Linked to Condo), Bugis and Lavender!
- Bus stop at your door step to bring you to Bugis, Suntec, Marina Square and the Central Business District
- 3 levels of retail outlets, Foodcourt and Supermarket within the condo at your convenience
- Unit Avail Fully/Partially Furnished
- All races welcome

For viewing feel free to contact Kris Aw ERA 98781591 now!

* Multiple Units Avail from 1BR/2BR Dual Key to 3BR
* Owners looking to let feel free to contact me for discussion!",D07,,,,Partially Furnished,,12 months,City Gate,1 Bath,2 Beds,,S$7.88 psf,"S$4,500/mo",https://www.99.co/singapore/rent/property/city-gate-condo-KzvMASnmADBtP4mSFRzfiV
"Water Feature,Gym,Pool Deck,Swimming Pool,Wading Pool,Jacuzzi,Parking,Security","1,184 sqft (built up)","high Floor with private Lift ,
nice unit ..
min to Mrt 
walk to shopping

key on hand

Iridium is a freehold apartment development located at 11 Lincoln Road, Singapore 308349, in District 11, minutes walk to Newton MRT Station. Completed in 2008, it comprises 45 units. Iridium is close to Tan Tock Seng Hospital and esteemed clubs such as Premier Club and Tanglin Club. 

Condo Facilities at Iridium 

Facilities at Iridium include basement car park, swimming pool, Jacuzzi, and gym. 

Condo Amenities near Iridium 

Several feeder bus services are available near Iridium. It is also within short driving distance to several good schools, such as Raffles Girls’ School, Anglo-Chinese School, and Singapore Chinese Girls’ School. 

Iridium is also within driving distance to the stretch of restaurants located along Thomson Road. Residents can head down to the nearby shopping centres such as Velocity @ Novena Square and United Square for amenities such as supermarkets, restaurants and eating establishments, boutique shops and others. 

For vehicle owners, driving to the business hub from Iridium takes about 15 minutes via Bukit Timah Road, whereas the bustling Orchard Road shopping district is a 5-minute drive down Scotts Road.
Available Unit Types",,,,,,,Flexible,Iridium,3 Baths,3 Beds,,S$3.29 psf,"S$3,898/mo",https://www.99.co/singapore/rent/property/iridium-condo-AAwWmPTpqCRjn35FRravUV
"Function Room,Gym,Pool Deck,Swimming Pool,Wading Pool,Jacuzzi,Steam Room,BBQ","1,819 sqft (built up)","NEW LOFT FOR RENT!

The unit has high ceiling and comes with private lift. The big master bedroom has an exclusive study corner. It is a short walk to Somerset MRT, enclaves in food eateries and Orchard belt shopping Malls. The facilities include Swimming pool, gym & BBQ pit

Call Cheryl at 81880432 for exclusive viewing!

*pics for illustration purposes only!",D09,,,,Partially Furnished,,24 months,Lloyd Sixtyfive,2 Baths,2 Beds,,S$4.95 psf,"S$9,000/mo",https://www.99.co/singapore/rent/property/lloyd-sixtyfive-condo-f47LWfKtUnSZTzZ5K853DD
Aircon,979 sqft (built up),"- 3+1 Blk 605 Jurong West Street 62 Whole Unit for Rent

- Near Boon Lay & Pioneer MRT, Boon Lay Bus Interchange, Jurong Point, Jurong Medical Centre, Community Centre, Library,

- Mins away to Nanyang Technological University (NTU), River Valley High School, Jurong West Sports and Recreation Centre,

- Furnished (Essential Furniture eg Beds with Mattress, Wardrobe, Washing Machine, Fridge can be provided by Owner),

- Well Maintained unit,

- 3 Bedrooms,

- Attached Bathroom in Master Room,

- Aircon

- $2300 (depending on request and no of pax),

- Family/ Professional/ Company are welcome,

Please call KC Chong 9851 0905 (ERA Realty Network Pte Ltd - Licence No: L3002382K, CEA Reg. No: R044999J) for viewing now.",D22,,,,,,Flexible,605 Jurong West Street 62,2 Baths,3 Beds,,S$2.35 psf,"S$2,300/mo",https://www.99.co/singapore/rent/property/605-jurong-west-street-62-hdb-Fm9KhNxiwE3kCH7aQqFzbg
"Aircon,TV,Sofa,Stove,Fridge,Bed,Dining Room Furniture,Washer","1,291 sqft (built up)","Owner's Agent - Welcome All Working Partners and Tenants

Near Jurong East MRT - 3+1 Blk 212 Jurong East Street 21 Whole Unit for Rent
- Mins away from Jurong East MRT, IMM, JCube, JEM, Westgate, International Business Park (IBP), Ng Teng Fong General Hospital, Jurong Community Hospital, Jurong East Central, Jurong East Regional Library, JTC Summit Building, CPF Jurong Building, NUS, NTU, NUH, Singapore Polytechnic, MDIS, shops, foodcentre,
- 5A Model Flat with 3 bedrooms,
- Comes with Attached Bathroom in Master Bedroom,
- Very Well-maintained unit,
- Nice and Cosy Unit,
- 120 sqm (1291 sqft),
- Partial/ Fully furnished (Essential Furniture eg Beds with Mattress, Wardrobe, Washing Machine, Fridge can be provided by Owner),
- Aircon,
- Asking $2200 (depending on request and no of pax),
- Family/ Working Professional/ Students/ Companies are welcome,
Please call KC Chong 9851 0905 (ERA Realty Network Pte Ltd - Licence No: L3002382K, CEA Reg. No: R044999J) for viewing now. ",D22,,,,,,Flexible,212 Jurong East Street 21,2 Baths,3 Beds,,S$1.70 psf,"S$2,200/mo",https://www.99.co/singapore/rent/property/212-jurong-east-street-21-hdb-hCzkabeYu69jUYHKQTF72F
"Security,Aircon,Stove,Fridge,Swimming Pool,Dryer,Playground,Oven,Parking,Washer,Gym,Tennis Court",S$3.43 psf,"Direct Landlord Unit, No Agent Fees Required

Luxurious 3 rooms + 1 helper's room (Duplex)

Popular expatriate location with great splendour and ambience with 4 acres of garden and greenery

Renovated bathrooms and kitchen

Short walk to Orchard and International Schools

Full condo facilities (Swimming pool, gym, tennis court, children's playground, bbq pits, outdoor entertainment area, 24 hours security)

Be pampered by capella concierge and dedicated maintenance team

Popular Expatriates choice!

Other bigger units in the same development :
- 2 rooms + 1 helper's room duplex (2883sqft, $9.2k)
- 3 rooms + 1 helper's room (3617sqft, $13.8k)
- 3 rooms + family hall + helper's room duplex (3994sqft, $15.5k)

Text 91122812 for an exclusive viewing",D10,,,,Partially Furnished,,Flexible,The Colonnade,"3,993 sqft (built up)",3 Beds,,,"S$13,700/mo",https://www.99.co/singapore/rent/property/the-colonnade-condo-4veuDdvp3uxhp8Rosenr8Q
"TV,Washer,Aircon,Bed,Fridge",700 sqft (built up),"blk 94 commonwealth whole unit for rent 2 bed room with utility room 
furnished with aircon 
open to all race 
no agtrt fee to direct tenant 
can arrange viewing with advance booking 
prefer whatsapp to 91722886 
or wechat : spt91727436 

dear owners i have ready professional tenant on hand looking for whole units  with very good budget . 
they are from malaysian, taiwan, korea  and others country 

call me at 91722886 

WeChat: spt91727436

reg no : r043103z",D03,,,,Fully Furnished,,Flexible,94 Commonwealth Drive,1 Bath,3 Beds,,S$2.86 psf,"S$2,000/mo",https://www.99.co/singapore/rent/property/94-commonwealth-drive-hdb-hzaUYg2v4WFPUjG7MNLnfG
"Stove,Dryer,Fridge,Aircon,Washer","1,022 sqft (built up)","SOPHIA VILLE FOR RENT!
1022 SQFT, 2 BEDROOMS 
RENOVATED
PARTIAL FURNISHED
AVAILABLE MID JANUARY 2019
VIEWING 
CALL WILLIAM WONG 97672391",D09,,,,Partially Furnished,,24 months,Sophia Ville,2 Baths,2 Beds,,S$2.74 psf,"S$2,800/mo",https://www.99.co/singapore/rent/property/sophia-ville-condo-XoqjHzsmjgwkG6vVPhARF6
,"3,186 sqft (built up)","This district 10 property for lease / rent is located in Singapore’s premier residential address, Ardmore Park.

Residence Concierge, a service provided by ultra luxury hotel Capella Singapore, is exclusive to its residents.
Be it assistance with your lifestyle, housekeeping or culinary needs, you can be assured of personalized and heart-warming service. 
A dedicated on-site team provides assistance to any property maintenance requests, including a series of complimentary technical services.

- Pet friendly development
- Can be partial furnished or fully furnished
- Private lift lobby 
- Double-volume balcony presents impressive space for residents who enjoy entertaining at home in style
- Poggenpohl kitchen system equipped with high specs appliances from Liebherr, V-Zug
- Walking distance to nearby amenities (e.g.The Gourmet Grocer)
- Near to Tanglin Club and International schools
- Short drive to Singapore Botanical Gardens
- Close proximity to Orchard Road and the Central Business District 
- Architectural Masterpiece by Ben van Berke

To arrange for viewing appointment, please call David at +65 90676989.",D10,,,,Partially Furnished,,Flexible,Ardmore Residence,4 Baths,4 Beds,,S$7.22 psf,"S$23,000/mo",https://www.99.co/singapore/rent/property/ardmore-residence-condo-oLLp9NamjCYWnoWfShvvSF
"Clubhouse,Gym,Sauna,Swimming Pool,Wading Pool,Squash Court,Playground,Parking,Security,BBQ,Tennis Court","2,375 sqft (built up)","Horizon Towers is a 99-years leasehold development located at 15, 29 Leonie Hill 239194 in District 09. Completed in 1984, it comprises 210 units. 

Condo Facilities at Horizon Towers 

Horizon Towers has full facilities, which includes 24 hours security, wading pool, swimming pool, BBQ pits, gym, tennis and squash courts, archery range, sauna, clubhouse, and a playground. 

Condo Amenities near Horizon Towers 

Horizon Towers is located just a short walk away from Orchard train station and the vibrant Orchard Road shopping district where a host of amenities are readily available, such as major shopping centres, supermarkets, restaurants and eating establishments, cinemas, a library, banks, and other entertainment facilities. 

Several schools are located nearby including the prestigious Anglo-Chinese School and ISS International School. Recreational facilities nearby include Fort Canning Park and esteemed clubs such as American Club and Tanglin Club. In addition, Mount Elizabeth Hospital is a short walk away. 

For vehicle owners, it takes under 10 minutes to drive to the business hub, via River Valley Road.",D09,,,,,,Flexible,Horizon Towers,3 Baths,3 Beds,,S$2.82 psf,"S$6,700/mo",https://www.99.co/singapore/rent/property/horizon-towers-condo-hdKgALZzSFvaAnpwGJz7vn
"Gym,Jacuzzi,Playground,Fitness Corner,Parking,Security,Lap Pool,BBQ","1,518 sqft (built up)","Available on 15th Dec

Spacious, lovely pool view 4bedroom unit at The Parc

Bus services available
Walking distance to Clementi MRT station and
Clementi Mall
Near food establishments, convenient stores, 
supermarket etc
Near amenities and schools
Near West Coast Plaza",D05,,,,Fully Furnished,,Flexible,The Parc Condominium,4 Baths,4 Beds,,S$3.16 psf,"S$4,800/mo",https://www.99.co/singapore/rent/property/the-parc-condominium-condo-WJcDyVQWZX6PyTVr3KWbqZ
,721 sqft (built up),"This particular unit is in original condition and kindly note that there&#39;s no aircon installed.
(landlord is open for discussion for various furnishing request)

- Next to famous ABC Brickswork Market and Food Centre
- Close to many amenities (including Library)
- Short walk to Anchorpoint and IKEA

For enquiry / viewing appointment, please call David +65 90676989
Cheers...",D03,,,,Partially Furnished,,24 months,11 Jalan Bukit Merah,2 Baths,2 Beds,,S$3.05 psf,"S$2,200/mo",https://www.99.co/singapore/rent/property/11-jalan-bukit-merah-hdb-sGPu7c2aewFpXejY3r66cG
"Clubhouse,Gym,Sauna,Jacuzzi,Steam Room,Parking,Security,Lap Pool,BBQ",624 sqft (built up),"**** 76 SHENTON ****

- 1 Bedroom for Rent! 
- Ready to move in! 
- Fully Furnished! 
- Premium Seaview Facing 
- Just next to Prince Edward MRT
- Few mins walk to Tanjong pagar MRT
- Fantastic Pool and Facilites
- Spacious Layout with walk-in 
- Many amenities nearby, opposite of M Hotel
- Rental yield and Investment

*** Call Derick Poh @ 90674876 for viewing! 





76 SHENTON is located at 76 SHENTON WAY in district 02 (Shenton Way, Tanjong Pagar) of Singapore. 76 SHENTON is a 99-year Leasehold Condo development consisting of 202 units. 76 SHENTON is completed / TOP in 2014 (estimated), developed by HONG LEONG HOUSE PTE LTD.

Educational institutions like JEWELLERY DESIGN & MANAGEMENT INTERNATIONAL SCHOOL, INSPIRATION DESIGN INTERNATIONAL SCHOOL, CHATSWORTH INTERNATIONAL SCHOOL (ORCHARD), CANTONMENT PRIMARY SCHOOL, CHIJ (KELLOCK) and RADIN MAS PRIMARY SCHOOL are near to 76 SHENTON.

76 SHENTON is accessible via nearby TANJONG PAGAR, TELOK AYER and OUTRAM PARK MRT Stations.",D02,,,,Fully Furnished,,24 months,76 Shenton,1 Bath,1 Bed,,S$5.61 psf,"S$3,500/mo",https://www.99.co/singapore/rent/property/76-shenton-condo-z3pdDxYPtNnWLEoWT2dVMG
"City View,Aircon,High Ceiling,Greenery View,Bed,Jacuzzi,Fitness Corner,Parking,High Floor,Security,Fibre Ready,Lap Pool,Gym,Balcony",668 sqft (built up),"Rare 1+Study+Balcony
Newest condo along West Coast Crescent
Fully Furnished - High Floor Loft Unit
Functional layout with Unblocked Greenery View
Quality kitchen appliances
Minutes walk to West Coast Park, West Coast Plaza, wet market/food centre, supermarket
Be the First Tenant to move in !

Contact Dennis - 92 334 334 now to view!
Our team have been actively marketing units in West Coast successfully ensuring more than 250 transactions since 2005! 

Nearest MRT Stations
EW23 Clementi MRT Station (1.85 km)
EW22 Dover MRT Station (2.04 km)
CC24 Kent Ridge MRT Station (2.18 km)

Bus service 175 and 176 from the back gate will take you to Haw Par Villa MRT Station

Nearest Schools
Kent Ridge Secondary School (0.31 km)
Singapore Japanese School (Nihonjin Gakko)(SJS) - Clementi Primary Campus (0.45 km)
Clementi Woods Secondary School (0.92 km)

Total 338 units, TOP in 2016
Facilities include Sky Pool
Water Feature with Sunken Planter
50M Lap Pool
Spa Island
Kids Pool
Dining Pavilion
Spa Pool
Massage Pavilion and Lounge Deck
Aqua Gym
Sea Mist Spa Pool
Function Deck
Meeting Pavilion
Jogging Track
Outdoor Fitness
Children Playground
Viewing Pavilion
Fitness Balcony 
Plunge Pool",D05,,,20,Fully Furnished,,24 months,Seahill,1 Bath,1 Bed,Not Allowed,S$4.27 psf,"S$2,850/mo",https://www.99.co/singapore/rent/property/seahill-condo-aTEitGEk8uMPr8Zw82zJET
"Clubhouse,Gym,Lounge,Wading Pool,Jacuzzi,Fitness Corner,Parking,Undrewater Fitness Station,Security,Lap Pool",211 sqft (built up),"Rare dual key studio for rent! Doorstep to NUS! Walk to Haw Par Villa mrt! 

Brand new 

Good size 19.6sqm/211sqft

Furnished with stove, hob, fridge, washing machine, aircon and rain shower

Rental including utilities, cleaning & WiFi

Available end Dec

Pls sms Hazel 98783499 profile, move in date and budget to 98783499 for viewing appointment.",D05,,,,Partially Furnished,,Flexible,Whitehaven,1 Bath,None Beds,,S$9.48 psf,"S$2,000/mo",https://www.99.co/singapore/rent/property/whitehaven-condo-ba7WvUq5rskjedPGYiEhna
"Jogging Track,Clubhouse,Gym,Fridge,Dryer,Steam Room,Tennis Court,Oven,Pond,Outdoor Dining,Sky Terrace,Balcony,City View,Yoga Corner,Aircon,Closet,Jet Pool,Greenery View,Amphitheatre,Lounge,Lap Pool,Jacuzzi,Playground,Washer,Fibre Ready,Sculpture,BBQ,Hydrotherapy Pool",764 sqft (built up),"Just TOP!!!

- Nice layout
- Beautiful landscape
- City view 
- Walk to Redhill MRT station
- Mins to CBD

Many units on hand. Call Jo 86999190 for appointment.",D03,All races welcome,,,Partially Furnished,,Flexible,Principal Garden,2 Baths,2 Beds,,S$4.58 psf,"S$3,500/mo",https://www.99.co/singapore/rent/property/principal-garden-condo-99xhVQoCVWgLmvwTVYAceX
"Aircon,Water Feature,Gym,Pool Deck,Bed,Swimming Pool,Jacuzzi,Parking,Pond,Security,Hydrotherapy Pool,Balcony",S$4.87 psf,"1 bedroom @ Dorsett Residences 

Don't miss it ! Call Lionel @ 87866000 to view and appreciate ! 

- Spacious 1 bedroom
- Fully furnished 
- Modern Layout 
- Just above Outram Park MRT 
- Great selection of cafe , restaurants and Pubs within walking distance 
- Near Chinatown point 

Facilities at DORSETT RESIDENCES
SHARED HOTEL FACILITIES
CONCIERGE SERVICES
SWIMMING POOL
POOL DECK
JACUZZI
REFLECTIVE POOL
LANDSCAPE ROOF GARDEN
GYMNASIUM
KOI POND
CAR PARK
24-HOUR SECURITY

Call Lionel @ 87866000 for viewing ",D02,All races welcome,,,Fully Furnished,,24 months,Dorsett Residences,678 sqft (built up),1 Bed,,,"S$3,300/mo",https://www.99.co/singapore/rent/property/dorsett-residences-condo-imKkXJjvCxuVkngZUuopZ4
"Clubhouse,Bomb Shelter,Security,Aircon,Greenery View,Gym,Fridge,Low Floor,Swimming Pool,Dryer,Steam Room,Playground,Oven,Parking,Washer,Pool View,Stove,BBQ,Balcony","1,227 sqft (built up)","** 3 bedroom with 2 ensuite rooms
** Dry & wet kitchen
** Bomb shelter
** Minutes walk to Tanglin
** Short drive to Orchard & Shenton Way
** Available with 1 month's notice",D10,,,,Partially Furnished,Yes,24 months,One Tree Hill Residence,3 Baths,3 Beds,,S$3.99 psf,"S$4,900/mo",https://www.99.co/singapore/rent/property/one-tree-hill-residence-condo-3AQxT3ZD67zkvV2hqpjaaE
"Bomb Shelter,Renovated,Aircon,TV,Stove,Fridge,Bed,Parking,Mid Floor,Dining Room Furniture,Washer","1,000 sqft (built up)","Fully furnished, 
Walking distance to Giant super market
Food court
Childcare center right below the block
Easy access to Keanji Expeessway",D23,All races welcome,,,Fully Furnished,,Flexible,484A Choa Chu Kang Avenue 5,2 Baths,3 Beds,,S$1.90 psf,"S$1,900/mo",https://www.99.co/singapore/rent/property/484a-choa-chu-kang-avenue-5-hdb-DPGU2AkFvFPELL2jJYcFDi
"Bomb Shelter,Bomb Shelter,Aircon,TV,Sofa,Stove,Mid Floor,Dining Room Furniture,Washer,Balcony","1,518 sqft (built up)","Don't miss! Rare!! Spacious Executive apartment for rent 

Available in end March. Come with 3 bedrooms & 1 study room
- comes with separate yard area for laundry 
- Renovated, windy, clean & unblocked greenery view 
-Spacious living and dining area 
- Short walking distance to MRT, Sun Plaza, Sembawang Shopping Centre, coffee shop
- near Sembawang Primary School
-Preferred family and professionals 

Call now before unit is taken up.",D27,All races welcome,North,,Fully Furnished,,Flexible,303 Canberra Road,2 Baths,4 Beds,,S$1.45 psf,"S$2,200/mo",https://www.99.co/singapore/rent/property/303-canberra-road-hdb-B7DvXXj6qCnkFXASWsLfuP
"Clubhouse,Function Room,Water Feature,Gym,Parking,Fridge,Jacuzzi,High Floor,Security,Balcony,Aircon,TV,Sofa,Pool Deck,Bed,Swimming Pool,Wading Pool,Audio System,Dining Room Furniture,Washer,Fibre Ready,BBQ",559 sqft (built up),"Superb location ! Orchard Road !
Next to Plaza Singapura ! 

MRT Stations :
Dhoby Ghaut ( 
Bras Basah

Facilities : 
Swimming pool
Jacuzzi pool
Sun deck
Gymnasium 
BBQ pit 
Function room 
Basement car park. 

Nearby Amenities :
The Cathay cinemas 
Supermarket 


Nearby Schools / Institutitions
St Margaret's Primary School
Chatsworth International School
Stamford Primary School
SMU , SOTA , NAFA & Lasalle Art School. 

Expat's choice 
One Bedroom + Hugh Balcony 
Nice layout 
Well furnished 
Quiet facing 


Pls call Kenneth Wong ( Propnex ) 
+65 96300318 for more info and viewing appt.",D09,All races welcome,,,Fully Furnished,,24 months,Suites At Orchard,1 Bath,1 Bed,,S$7.16 psf,"S$4,000/mo",https://www.99.co/singapore/rent/property/suites-at-orchard-condo-JwpjDyX2jcKGrWNQhFPmpY
"City View,Aircon,Closet,TV,Sofa,Stove,Bed,Dryer,Oven,High Floor,Washer,Fibre Ready","1,600 sqft (built up)","Furnished apartments with full condo facilities, business centre, huge children play areas, free wifi & cable tv.
Complimentary shuttle buses to offices in Changi Business Park, Alexandra, Central Business District and Marina/Beach Road departs between 7.50am to 8.00am daily from Monday to Friday, excluding Public Holidays.
Adjoining Great World Serviced Apartments via covered walkway and carpark is Great World City shopping centre, a shopping space of over 400,000 sq.ft. with an exciting mix of electrical and fashion stores, a cineplex, a supermarket, and over 20 dining options.
Complimentary shuttle services departing from the adjoining Great World City, at 30 minutes intervals, to Orchard Road and every hour to Chinatown and Redhill
Aircon servicing, cleaning services available.",D09,All races welcome,,,Fully Furnished,,12 months,Great World Serviced Apartments,3 Baths,3 Beds,,S$4.50 psf,"S$7,200/mo",https://www.99.co/singapore/rent/property/great-world-serviced-apartments-condo-27nUAqywrkukH58KMdeVtW
"Utility Room,Aircon,Mid Floor,Washer,Fibre Ready,Fridge","1,560 sqft (built up)","Spacious EM getting ready for new tenant in Jan 2019! New paint job and refurbish works are on the way!

Unit comes with 3 spacious airconditioned rooms on the upper floor and a utility on lower level. Living and dining halls are also fitted with aircon.

Partial or Fully Furnished option are available.

For more information, please call 91807523.",D23,,North South,,Partially Furnished,,12 months,354 Bukit Batok Street 31,3 Baths,3 Beds,Not Allowed,S$1.54 psf,"S$2,400/mo",https://www.99.co/singapore/rent/property/354-bukit-batok-street-31-hdb-tSZ2esjowDY4oguZh4uCyJ
"Roof Terrace,Stove,Dishwasher,Fridge,Walk In Closet,Dryer,Oven,Parking,Security,Balcony,Bomb Shelter,Closet,Sofa,Duplex / Maisonette,Bed,Utility Room,Jacuzzi,Study Room,Fitness Corner,Dining Room Furniture,Washer,Bathtub,Lap Pool,Gym","3,477 sqft (built up)",,D05,,,,Fully Furnished,,Flexible,Seahill,5 Baths,4 Beds,,S$2.73 psf,"S$9,500/mo",https://www.99.co/singapore/rent/property/seahill-condo-qUzaC2r4SDDfLRHShhNo5o
"Clubhouse,Stove,Bomb Shelter,Spa Pavilion,Fridge,Walk In Closet,Jacuzzi,Oven,Dishwasher,Patio / PES,Security,Infinity Pool,Ground Floor,Bathtub,Renovated,Aircon,Maid Room,Greenery View,Viewing Deck,Lounge,Swimming Pool,Washer,Fibre Ready,Gym,BBQ","1,948 sqft (built up)","Spacious ground floor apt with a big patio and spa pool for chilling out

Escape from the stresses of city living to the beautiful, serene, resort environs of Sentosa Cove

* Next door to the W Hotel - preferential rates for dining, spa and laundry
* Enjoy the conveniences of Quayside Isle - alfresco dining, pre school, supermarket, etc are mere steps away
* Concierge & buggy services
* Complimentary weekday breakfast on-the-go
* Complimentary coffee /tea /bottled water and fruits 24/7
* Shuttle services to Vivo City, Harbourfront MRT, Raffles Place & MBFC. Fee applicable
* Unit furnishings include wine chillers, dishwashers, and coffee makers as standard fittings, along with cooker hobs, ovens, and refrigerators
* Private lift to every unit

Daily viewing.
3/4/5 bedroom penthouses, and 2/3/4 bedroom units available for rental. 
Please contact Gina Chan (call, message, Whatsapp) at +65 96383969",D04,All races welcome,North East,,Partially Furnished,Yes,Flexible,The Residences At W Singapore Sentosa Cove,3 Baths,3 Beds,Allowed,S$4.47 psf,"S$8,700/mo",https://www.99.co/singapore/rent/property/the-residences-at-w-singapore-sentosa-cove-condo-6MpdTqjPgd9q9LK2BXH2E
"Swimming Pool,Steam Room,Parking,Gym,Security,Sauna",S$3.11 psf,​GRANGE 80​ 4 bedrooms + Utility with private lift lobby build up size 2314sqft Asking Rental ​$7.2k​ available in 1st June 2018 ​arrange your viewing in advance @83210962,D10,All races welcome,,,Partially Furnished,,24 months,Grange 80,"2,314 sqft (built up)",4 Beds,,,"S$7,200/mo",https://www.99.co/singapore/rent/property/grange-80-condo-UHGvc6x579LKGbfjLQRN9g
"City View,Bathtub,Aircon,Gym,Dishwasher,Fridge,Swimming Pool,Utility Room,Dryer,Playground,Oven,Parking,Washer,Pool View,Security,BBQ,Games Room","1,184 sqft (built up)","A 16-storey apt block comprising 2 and 3+1 bedroom situated in the heart of Or hard Toad's shopping and entertainment belt, it is within walking distance to the Somerset MRT station. 

Facilities:

Swimming pool 
Gymnasium
BBQ Area 
Basement Car park 

Nearest School

Chatsworth international School ( Orchard Campus ) 
ACS ( Junior ) 
Oversea Family School

Three units avail for viewing at one go. 
Don't miss !

All are welcome !

Kenneth Wong 
Propnex Realty Pte Ltd
Hp : +65 96300318
CEA : R011152C",D09,,,,Partially Furnished,Yes,24 months,Hullet Rise,3 Baths,3 Beds,,S$3.80 psf,"S$4,500/mo",https://www.99.co/singapore/rent/property/hullet-rise-condo-Z4xG3j9oEsxyDhccwySj7m
"Clubhouse,Jacuzzi,Oven,Parking,Games Room,City View,Renovated,Swimming Pool,Pool Deck,Lounge,Fountain,Playground,Dining Room Furniture,Fibre Ready,BBQ,Gym,Fridge,Dryer,Steam Room,Tennis Court,Karaoke,Bowling Alley,Dishwasher,Aircon,Maid Room,Sofa,Bed,Mini Golf Range,Fitness Corner,High Floor,Security,Bathtub,Lap Pool","1,215 sqft (built up)","3 Bedroom Condo @ City Square Residence for rent
~High floor, nice view and windy (abv #15)
~beside Farrer Park MRT, City Square Mall, hospital, etc
~full condo facilities
~available 01-03-2018
~partial or fully furnished
~Call/Ssm/Whatsapp 84485588 for details",D08,All races welcome,,,Fully Furnished,Yes,24 months,City Square Residences,3 Baths,3 Beds,,S$3.21 psf,"S$3,900/mo",https://www.99.co/singapore/rent/property/city-square-residences-condo-yWrFcAAUdAkcRTnJWL26s
